Fecha / Hora Mov.;Concepto;Importe;Comentarios;Saldo Parcial
13/01/2023;REG.REC.SIRCREB;-213.30;;23089777.84
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-109.49;;23089668.35
13/01/2023;REG.REC.SIRCREB;-255.47;;23089412.88
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-125.87;;23089287.01
13/01/2023;REG.REC.SIRCREB;-293.69;;23088993.32
13/01/2023;TRANSF. VAR 20130032053;240029.60;;20009810.26
13/01/2023;48HS. BANCOS    000238601;-5956264.95;;19658145.85
13/01/2023;TRANSF. FAC 20187727430 PETROLANDA  GONZALO;41974.00;;22538736.14
13/01/2023;TRANSF. VAR 27237891800;14268.00;;22553004.14
13/01/2023;TRANSF. VAR 27432612533;8674.00;;22561678.14
13/01/2023;TRANSF. VAR 23363433189;9255.00;;22570933.14
13/01/2023;TRANSF. VAR 20209857074;28568.47;;19686714.32
13/01/2023;TRANSF. VAR 27240852166;28441.00;;19715155.32
13/01/2023;TRANSF. VAR 20356009062 CABEZAS JORGE LUIS;33203.34;;19748358.66
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-77.29;;23088916.03
13/01/2023;REG.REC.SIRCREB;-180.35;;23088735.68
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-201.33;;23088534.35
13/01/2023;REG.REC.SIRCREB;-469.76;;23088064.59
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-16.89;;23088047.70
13/01/2023;REG.REC.SIRCREB;-39.41;;23088008.29
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-81.18;;23087927.11
13/01/2023;REG.REC.SIRCREB;-189.42;;23087737.69
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-1362.86;;23086374.83
13/01/2023;REG.REC.SIRCREB;-3180.00;;23083194.83
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-346.17;;23082848.66
13/01/2023;REG.REC.SIRCREB;-807.74;;23082040.92
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-166.89;;23081874.03
13/01/2023;REG.REC.SIRCREB;-389.40;;23081484.63
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-125.70;;23081358.93
13/01/2023;REG.REC.SIRCREB;-293.30;;23081065.63
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-50.07;;23081015.56
13/01/2023;REG.REC.SIRCREB;-116.83;;23080898.73
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-107.96;;23080790.77
13/01/2023;REG.REC.SIRCREB;-251.90;;23080538.87
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-270.20;;23080268.67
13/01/2023;REG.REC.SIRCREB;-630.46;;23079638.21
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-6428.97;;23073209.24
13/01/2023;REG.REC.SIRCREB;-15000.93;;23058208.31
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-101.90;;23058106.41
13/01/2023;REG.REC.SIRCREB;-237.76;;23057868.65
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-71.24;;23057797.41
13/01/2023;REG.REC.SIRCREB;-166.22;;23057631.19
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-86.16;;23057545.03
13/01/2023;REG.REC.SIRCREB;-201.04;;23057343.99
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-74.37;;23057269.62
13/01/2023;REG.REC.SIRCREB;-173.53;;23057096.09
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1050.06;;23056046.03
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-135.65;;23055910.38
13/01/2023;REG.REC.SIRCREB;-316.51;;23055593.87
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-11767.50;;23043826.37
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-115.69;;23043710.68
13/01/2023;REG.REC.SIRCREB;-269.95;;23043440.73
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-92.22;;23043348.51
13/01/2023;REG.REC.SIRCREB;-215.19;;23043133.32
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1372.63;;23041760.69
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-234.34;;23041526.35
13/01/2023;TRANSF. VAR 20317960477;21422.00;;19769780.66
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-3600.00;;23136096.09
13/01/2023;REG.REC.SIRCREB;-8400.00;;23127696.09
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-63.94;;23127632.15
13/01/2023;REG.REC.SIRCREB;-149.20;;23127482.95
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-7942.80;;23119540.15
13/01/2023;REG.REC.SIRCREB;-18533.20;;23101006.95
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-112.06;;23100894.89
13/01/2023;REG.REC.SIRCREB;-261.48;;23100633.41
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-832.99;;23099800.42
13/01/2023;REG.REC.SIRCREB;-1943.65;;23097856.77
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-834.40;;23097022.37
13/01/2023;REG.REC.SIRCREB;-1946.92;;23095075.45
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-28.46;;23095046.99
13/01/2023;REG.REC.SIRCREB;-66.42;;23094980.57
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-270.15;;23142290.10
13/01/2023;REG.REC.SIRCREB;-630.35;;23141659.75
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-107.59;;23141552.16
13/01/2023;REG.REC.SIRCREB;-251.03;;23141301.13
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-102.08;;23141199.05
13/01/2023;REG.REC.SIRCREB;-238.18;;23140960.87
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-49.39;;23140911.48
13/01/2023;REG.REC.SIRCREB;-115.23;;23140796.25
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-330.05;;23140466.20
13/01/2023;REG.REC.SIRCREB;-770.11;;23139696.09
13/01/2023;TRANSF. 30715403524 MERCADOS PATAGONICOS S.R.L;45024.82;;20162803.63
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.62;;23014325.95
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-50.40;;23014275.55
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.90;;23014274.65
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-111.20;;23014163.45
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.57;;23014161.88
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-11.66;;23014150.22
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-11.68;;23014138.54
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.40;;23014138.14
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-3.53;;23014134.61
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.20;;23014133.41
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.73;;23014132.68
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.78;;23014131.90
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.60;;23014130.30
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.23;;23014128.07
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.02;;23014126.05
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.22;;23014123.83
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.95;;23014122.88
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.16;;23014118.72
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.16;;23014117.56
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.28;;23014116.28
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.53;;23014114.75
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.76;;23014112.99
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.08;;23014111.91
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.82;;23014109.09
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.24;;23014108.85
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.14;;23014107.71
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-19.08;;23014088.63
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.85;;23014083.78
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.34;;23014081.44
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.76;;23014079.68
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.70;;23014078.98
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.51;;23014077.47
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-3.78;;23014073.69
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-90.01;;23013983.68
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.43;;23013982.25
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.00;;23013981.25
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.21;;23013980.04
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.04;;23013979.00
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.90;;23013977.10
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.62;;23013975.48
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.29;;23013974.19
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-3.28;;23013970.91
13/01/2023;TRANSF. VAR 20265791221;17931.00;;20180734.63
13/01/2023;TRANSF. VAR 27250067602 ELSA BEATRIZ AIZA;17012.61;;20197747.24
13/01/2023;TRANSF. VAR 27161226950;8231.00;;20205978.24
13/01/2023;TRANSF. VAR 20190786499;55007.94;;20260986.18
13/01/2023;TRANSF. FAC 23180845879 AUGUSTO  DANIEL H;600000.00;;20860986.18
13/01/2023;TRANSF. VAR 20261821703;10657.00;;20871643.18
13/01/2023;DEP.EFVO.INTERS.         -SUC 3100;1323800.00;;22195443.18
13/01/2023;TRANSF. VAR 20261218128;18677.16;;22214120.34
13/01/2023;TRANSF. VAR 27254020171 BRUNO ESQUER  MARIA;138831.80;;22352952.14
13/01/2023;TRANSF. 30717832325 BARRANQUERO SAS;139066.00;;22492018.14
13/01/2023;TRANSF. FAC 20274321912;4744.00;;22496762.14
13/01/2023;TRANSF. VAR 27261218742;12882.00;;22874497.76
13/01/2023;TRANSF. VAR 20263505140 AIZA OSCAR HUGO;31038.00;;22905535.76
13/01/2023;TRANSF. FAC 27326947240 FARIAS  CRISTINA S;33554.23;;22939089.99
13/01/2023;TRANSF. VAR 27322848493;2815.00;;22941904.99
13/01/2023;TRANSF. VAR 20313927963;13530.14;;22955435.13
13/01/2023;TRANSF. VAR 27427094389;227142.72;;23182577.85
13/01/2023;TRANSF. VAR 27228661169 VAZQUEZ, ROSSANA CARIN;57695.62;;23240273.47
13/01/2023;TRANSF. VAR 27936885026 VELARDE LARA, EDELFRID;27814.44;;23268087.91
13/01/2023;TRANSF. VAR 23951443069 GUEVARA T  FANOR;20950.00;;23289037.91
13/01/2023;TRANSF. VAR 20415276924;8344.98;;23297382.89
13/01/2023;TRANSF. FAC 27242368296 KNASS MARIANA GRISELDA;17992.76;;23315375.65
13/01/2023;TRANSF. VAR 20259482713;45032.78;;23360408.43
13/01/2023;TRANSF. VAR 23176950579 LINARES EDGARDO DANIEL;1071495.30;;24431903.73
13/01/2023;TRANSF. VAR 27950168167;16983.00;;24448886.73
13/01/2023;TRANSF. VAR 27234345368 GLORIA/MABEL PERALTA;11873.00;;24460759.73
13/01/2023;TRANSF. VAR 20947503848;14360.00;;24475119.73
13/01/2023;TRANSF. VAR 27943435559;12395.00;;24487514.73
13/01/2023;TRANSF. FAC 30700238357;-175010.47;;24312504.26
13/01/2023;TRANSF. VAR 23225764689 PETROLANDA, RAMIRO AND;22608.00;;24335112.26
13/01/2023;TRANSF. FAC 30648060846;-1961250.20;;22373862.06
13/01/2023;TRANSF. VAR 20936467769;19282.00;;22393144.06
13/01/2023;TRANSF. VAR 27346351441 DELGADO, GABRIELA ELIZ;15370.40;;22408514.46
13/01/2023;TRANSF. 20073984360 SERRA OSCAR ADOLFO;-228771.17;;22179743.29
13/01/2023;TRANSF. VAR 20230397962 COLQUE, LUIS ALBERTO;39057.19;;22218800.48
13/01/2023;TRANSF. VAR 20954560245 MARTINEZ B  DAVID;8574.91;;22227375.39
13/01/2023;TRANSF. VAR 20266456175;17708.00;;22245083.39
13/01/2023;TRANSF. VAR 20315601054;13970.00;;22259053.39
13/01/2023;TRANSF. FAC 20281196341 LAMAS FRANCO RENEE;57718.75;;22316772.14
13/01/2023;TRANSF. FAC 20308236022;-1388.41;;22315383.73
13/01/2023;TRANSF. VAR 23335305159;2334.00;;22317717.73
13/01/2023;DEP.EFECTIVO;966340.00;;23284057.73
13/01/2023;TRANSF. VAR 27335321532 GARIGLIO/MAYRA X;16386.55;;20117778.81
13/01/2023;PAGO LINK-MUNICIPALIDAD DE VIEDMA;-29125.66;;23254932.07
13/01/2023;PAGO LINK-MUNICIPALIDAD DE VIEDMA;-18772.99;;23236159.08
13/01/2023;PAGO LINK-AGUAS BONAERENSES;-343.70;;23235815.38
13/01/2023;PAGO LINK-AGUAS BONAERENSES;-1564.66;;23234250.72
13/01/2023;PAGO LINK-AGUAS BONAERENSES;-1564.66;;23232686.06
13/01/2023;PAGO LINK-EDES;-1999.36;;23230686.70
13/01/2023;PAGO LINK-EDES;-63789.09;;23166897.61
13/01/2023;PAGO LINK-EDES;-5190.25;;23161707.36
13/01/2023;TRANSF. 00000000000;-200000.00;;22961707.36
13/01/2023;PAGO LINK-AGUAS BONAERENSES;-811.17;;22960896.19
13/01/2023;PAGO LINK-AGUAS BONAERENSES;-690.92;;22960205.27
13/01/2023;TRANSF. FAC 20147967749 LAMAS BENICIO HUMBERTO;214123.57;;23174328.84
13/01/2023;TRANSF. VAR 27952072671;12037.24;;23186366.08
13/01/2023;COMIS.DEB.TRANSF.INTERPYM;-48.00;;23186318.08
13/01/2023;I.V.A. BASE;-10.08;;23186308.00
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-35737.59;;23150570.41
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-171.41;;23150399.00
13/01/2023;REG.REC.SIRCREB;-399.96;;23149999.04
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-170.65;;23149828.39
13/01/2023;REG.REC.SIRCREB;-398.17;;23149430.22
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-199.22;;23149231.00
13/01/2023;REG.REC.SIRCREB;-464.85;;23148766.15
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-128.53;;23148637.62
13/01/2023;REG.REC.SIRCREB;-299.91;;23148337.71
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-1440.18;;23146897.53
13/01/2023;REG.REC.SIRCREB;-3360.41;;23143537.12
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-56.44;;23143480.68
13/01/2023;REG.REC.SIRCREB;-131.70;;23143348.98
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-138.30;;23143210.68
13/01/2023;REG.REC.SIRCREB;-322.70;;23142887.98
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-98.32;;23142789.66
13/01/2023;REG.REC.SIRCREB;-229.41;;23142560.25
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.72;;23013970.19
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.49;;23013968.70
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.17;;23013967.53
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.85;;23013962.68
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.20;;23013962.48
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-81.17;;23013881.31
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-17.99;;23013863.32
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.01;;23013862.31
13/01/2023;TRANSF. CUO 20370556513 MICAEL PALOMEQUE;9407.00;;20019217.26
13/01/2023;REG.REC.SIRCREB;-546.80;;23040979.55
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-51.45;;23040928.10
13/01/2023;REG.REC.SIRCREB;-120.05;;23040808.05
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-106.25;;23040701.80
13/01/2023;REG.REC.SIRCREB;-247.91;;23040453.89
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-83.82;;23040370.07
13/01/2023;REG.REC.SIRCREB;-195.58;;23040174.49
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-346.31;;23039828.18
13/01/2023;REG.REC.SIRCREB;-808.06;;23039020.12
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-8.33;;23039011.79
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-14.00;;23038997.79
13/01/2023;REG.REC.SIRCREB;-32.68;;23038965.11
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-5798.04;;23033167.07
13/01/2023;REG.REC.SIRCREB;-13528.76;;23019638.31
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-174.75;;23019463.56
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-112.64;;23019350.92
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.06;;23019348.86
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-9.39;;23019339.47
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-9.39;;23019330.08
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-12.00;;23019318.08
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-382.73;;23018935.35
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-31.14;;23018904.21
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.87;;23018899.34
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.15;;23018895.19
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-1284.74;;23017610.45
13/01/2023;REG.REC.SIRCREB;-2997.73;;23014612.72
13/01/2023;GRAVAMEN LEY 25413 S/CRED;-72.22;;23014540.50
13/01/2023;REG.REC.SIRCREB;-168.52;;23014371.98
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.29;;23014371.69
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.06;;23014371.63
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.40;;23014369.23
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.39;;23014366.84
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.79;;23014364.05
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.80;;23014362.25
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-20.16;;23014342.09
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.79;;23014341.30
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.94;;23014339.36
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.38;;23014337.98
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-3.78;;23014334.20
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.51;;23014332.69
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-1.43;;23014331.26
13/01/2023;GRAVAMEN LEY 25413 S/DEB;-0.69;;23014330.57
13/01/2023;TRANSF. VAR 23169263639;23050.00;;20042267.26
13/01/2023;TRANSF. FAC 30709442496 NEOM SRL;59125.00;;20101392.26
13/01/2023;TRANSF. VAR 23943370184;19064.99;;22589998.13
13/01/2023;TRANSF. FAC 27335374849;26504.62;;22616502.75
13/01/2023;TRANSF. VAR 20325783061;24025.31;;22640528.06
13/01/2023;TRANSF. VAR 27958130770 LUSINDA APARICIO HUANC;26443.00;;22666971.06
13/01/2023;TRANSF. VAR 20363027440;11262.70;;22678233.76
13/01/2023;TRANSF. VAR 27311734402;49562.00;;22727795.76
13/01/2023;TRANSF. FAC 27188961032 ABAN CASTRO TEODORA PA;65491.00;;22793286.76
13/01/2023;TRANSF. VAR 20380928788;13867.00;;22807153.76
13/01/2023;TRANSF. VAR 27435498979;15236.00;;22822389.76
13/01/2023;TRANSF. VAR 20291324607;18248.00;;22840637.76
13/01/2023;TRANSF. VAR 20243926905;20978.00;;22861615.76
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-83.70;;25627240.12
12/01/2023;REG.REC.SIRCREB;-195.30;;25627044.82
12/01/2023;GRAVAMEN LEY 25413 S/DEB;-8.82;;25627036.00
12/01/2023;GRAVAMEN LEY 25413 S/DEB;-4526.66;;25622509.34
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-111.72;;25622397.62
12/01/2023;REG.REC.SIRCREB;-260.68;;25622136.94
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-82.15;;25622054.79
12/01/2023;REG.REC.SIRCREB;-191.67;;25621863.12
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-126.63;;25621736.49
12/01/2023;REG.REC.SIRCREB;-295.47;;25621441.02
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-309.16;;25621131.86
12/01/2023;REG.REC.SIRCREB;-721.38;;25620410.48
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-744.00;;25619666.48
12/01/2023;REG.REC.SIRCREB;-1736.00;;25617930.48
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-87.15;;25617843.33
12/01/2023;REG.REC.SIRCREB;-203.35;;25617639.98
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-61.90;;25617578.08
12/01/2023;TRANSF. VAR 20410513960;336.00;;34932598.11
12/01/2023;TRANSF. VAR 23943370184;26724.47;;34959322.58
12/01/2023;TRANSF. VAR 20371728717;16073.00;;34975395.58
12/01/2023;TRANSF. VAR 20187060622;8216.63;;34983612.21
12/01/2023;TRANSF. VAR 27943414985;11150.00;;34994762.21
12/01/2023;PAGO LINK-CAMUZZI GAS DEL SUR;-1014.55;;34993747.66
12/01/2023;PAGO LINK-CAMUZZI GAS DEL SUR;-382.69;;34993364.97
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-101.80;;25695120.90
12/01/2023;REG.REC.SIRCREB;-237.54;;25694883.36
12/01/2023;REG.REC.SIRCREB;-225.02;;25634173.68
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-26.71;;25694856.65
12/01/2023;REG.REC.SIRCREB;-62.33;;25694794.32
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-57.23;;25694737.09
12/01/2023;REG.REC.SIRCREB;-133.54;;25694603.55
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-42.60;;25694560.95
12/01/2023;REG.REC.SIRCREB;-99.40;;25694461.55
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-101.38;;25694360.17
12/01/2023;REG.REC.SIRCREB;-236.56;;25694123.61
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-69.41;;25694054.20
12/01/2023;REG.REC.SIRCREB;-161.95;;25693892.25
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-60.00;;25693832.25
12/01/2023;REG.REC.SIRCREB;-140.00;;25693692.25
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-88.81;;25693603.44
12/01/2023;REG.REC.SIRCREB;-207.23;;25693396.21
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-83.64;;25693312.57
12/01/2023;REG.REC.SIRCREB;-195.16;;25693117.41
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-84.10;;25693033.31
12/01/2023;REG.REC.SIRCREB;-196.24;;25692837.07
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-638.19;;25692198.88
12/01/2023;REG.REC.SIRCREB;-1489.10;;25690709.78
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-49.30;;25634124.38
12/01/2023;REG.REC.SIRCREB;-115.03;;25634009.35
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-66.90;;25633942.45
12/01/2023;REG.REC.SIRCREB;-156.10;;25633786.35
12/01/2023;GRAVAMEN LEY 25413 S/DEB;-6.09;;25633780.26
12/01/2023;GRAVAMEN LEY 25413 S/DEB;-2.30;;25633777.96
12/01/2023;GRAVAMEN LEY 25413 S/DEB;-4.58;;25633773.38
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-12367.20;;25678342.58
12/01/2023;REG.REC.SIRCREB;-28856.80;;25649485.78
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-69.45;;25649416.33
12/01/2023;REG.REC.SIRCREB;-162.05;;25649254.28
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-99.66;;25649154.62
12/01/2023;REG.REC.SIRCREB;-232.54;;25648922.08
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-111.59;;25648810.49
12/01/2023;REG.REC.SIRCREB;-260.38;;25648550.11
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-113.97;;25648436.14
12/01/2023;REG.REC.SIRCREB;-265.93;;25648170.21
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-140.30;;25648029.91
12/01/2023;REG.REC.SIRCREB;-327.36;;25647702.55
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-449.68;;25647252.87
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-35.87;;25633737.51
12/01/2023;REG.REC.SIRCREB;-83.71;;25633653.80
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-287.40;;25633366.40
12/01/2023;REG.REC.SIRCREB;-670.60;;25632695.80
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-254.32;;25632441.48
12/01/2023;REG.REC.SIRCREB;-593.41;;25631848.07
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-140.79;;25631707.28
12/01/2023;REG.REC.SIRCREB;-328.51;;25631378.77
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-157.97;;25631220.80
12/01/2023;REG.REC.SIRCREB;-368.60;;25630852.20
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-878.51;;25629973.69
12/01/2023;REG.REC.SIRCREB;-2049.87;;25627923.82
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-180.00;;25627743.82
12/01/2023;REG.REC.SIRCREB;-420.00;;25627323.82
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-180.00;;25642949.38
12/01/2023;REG.REC.SIRCREB;-420.00;;25642529.38
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-133.82;;25642395.56
12/01/2023;REG.REC.SIRCREB;-312.26;;25642083.30
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-75.79;;25642007.51
12/01/2023;REG.REC.SIRCREB;-176.84;;25641830.67
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-66.36;;25641764.31
12/01/2023;REG.REC.SIRCREB;-154.84;;25641609.47
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-448.22;;25641161.25
12/01/2023;REG.REC.SIRCREB;-1045.84;;25640115.41
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-44.50;;25640070.91
12/01/2023;REG.REC.SIRCREB;-103.83;;25639967.08
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-53.51;;25639913.57
12/01/2023;REG.REC.SIRCREB;-124.87;;25639788.70
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-132.00;;25639656.70
12/01/2023;REG.REC.SIRCREB;-308.00;;25639348.70
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-289.10;;25639059.60
12/01/2023;REG.REC.SIRCREB;-674.57;;25638385.03
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-155.28;;25638229.75
12/01/2023;REG.REC.SIRCREB;-362.31;;25637867.44
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-301.70;;25637565.74
12/01/2023;REG.REC.SIRCREB;-703.96;;25636861.78
12/01/2023;GRAVAMEN LEY 25413 S/CRED;-367.23;;25636494.55
12/01/2023;REG.REC.SIRCREB;-856.88;;25635637.67
