;2068;AUTOS DEL SUR S.A.;.;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30670514818;A;44;0;Sin Especificar;;;1;78;2;0;
;2069;MONTERUBBIANESI MARCELO;TORNQUIST;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20229436512;A;1;0;Sin Especificar;;;0;0;2;;
;2070;BEMET S.A;NICARAGUA;1167;;;1;Bahia Blanca;Buenos Aires;4525637;1;Resp. Inscripto;;30708891548;A;2;0;Sin Especificar;;;1;78;2;0;
;2071;LA MARIA PILAR ESTANCIAS S.A.;CATRILO;;;;367;LA PAMPA;La Pampa;;1;Resp. Inscripto;;30707221913;A;1;0;Sin Especificar;;;0;0;2;;
;2072;VIANA CRISTIAN ARIEL;ZONA RURAL;;;;447;CHASICO;Buenos Aires;;1;Resp. Inscripto;;20244367632;A;1;2;LIQ.HACIENDA A 10.5%;;;1;78;2;0;
;2073;FRUTAS Y VERDURAS DON MIGUEL S.R.L.;PUESTO;19-21;MER;;1;Bahia Blanca;Buenos Aires;4882686;1;Resp. Inscripto;;30709086290;A;1;0;Sin Especificar;;;0;0;2;;
;2074;NOAL S.A.;RUTA;2;;;430;C.A.B.A.;Buenos Aires;0291   4563732;1;Resp. Inscripto;;30648060846;A;1;0;Sin Especificar;;154067066;1;78;2;0;
;2075;GARCIA GUILLERMO Y GENARO;BAJO HONDO;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30518859117;A;1;0;Sin Especificar;;;0;0;2;;
;2076;ALDAZABAL MARIA;COSTA;396;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;27246401174;A;1;0;Sin Especificar;;;0;0;2;;
;2077;ADCORP S.A.;PUAN;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30703256585;A;1;0;Sin Especificar;;;0;0;2;;
;2078;OTTO ROBERTO CLEMENSEN;APARICIO;;;;29;Coronel Dorrego;Buenos Aires;;1;Resp. Inscripto;;20054806818;A;1;0;Sin Especificar;;;0;0;2;;
;2079;LUCCHETTA NOELIA SOLEDAD EST.LA CHICOANA;ALAGON;356;;;201;CAP FED;Buenos Aires;011-4926-0864;1;Resp. Inscripto;;27291191199;A;1;0;Sin Especificar;;;0;0;2;;
;2080;ROZAS ELIGIO MARIO;17 DE AGOSTO;;;;111;Felipe Sola.;Buenos Aires;;1;Resp. Inscripto;;20054751754;A;2;0;Sin Especificar;;;0;0;2;;
;2081;ROZAS MARIO JAVIER;ZONA RURAL;;;;111;Felipe Sola.;Buenos Aires;;1;Resp. Inscripto;;20200452993;A;2;0;Sin Especificar;;;1;78;2;0;
;2082;LUGA AUTOMOTORES S.R.L.;BROWN;547;;;1;Bahia Blanca;Buenos Aires;4515555;1;Resp. Inscripto;;30708615079;A;2;0;Sin Especificar;;;0;0;2;;
;2083;ALDAZABAL NELIDA MARTA;DINAMARCA;876;;;29;Coronel Dorrego;Buenos Aires;;1;Resp. Inscripto;;27038799792;A;1;0;Sin Especificar;;;0;0;2;;
;2084;SINCRO SUR S.A.;VIAMONTE;544;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30709355909;A;1;0;Sin Especificar;;;1;78;2;0;
;2085;ASPREA LUIS ALBERTO;V.SARFIELD;3893;;;26;Ingeniero White;Buenos Aires;4573394;1;Resp. Inscripto;;20054908599;A;1;0;Sin Especificar;;;0;0;2;;
;2086;GASPARRI CARLOS Y ENZO;YRIGOYEN;1220;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30664676180;A;1;0;Sin Especificar;;;0;0;2;;
;2087;RECONDO NESTOR HERMENEGILDO;BRAVARD;1480;;;1;Bahia Blanca;Buenos Aires;4536071;1;Resp. Inscripto;;20054937556;A;1;0;Sin Especificar;;;0;0;2;0;
;2088;PEREZ OSCAR ANIBAL;MACACHIN;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20076640956;A;1;0;Sin Especificar;;;0;0;2;;
;2089;CASSINI JORGE Y CESARATTO JORGE S.H.;MORENO;1095;;;368;SAN CARLOS;Santa Fe;03404-421299;1;Resp. Inscripto;;30646618521;A;1;0;Sin Especificar;;;1;78;2;0;
;2090;BENELLI Y CIA. S.R.L.;UDAONDO;2078;;;92;Lanús Oeste.;Buenos Aires;011-4225-8389/8390;1;Resp. Inscripto;;30708569875;A;1;0;Sin Especificar;;;1;78;2;0;
;2091;DE PALMA REPUESTOS;25 DE MAYO;1845;;;1;Bahia Blanca;Buenos Aires;4555647;1;Resp. Inscripto;;30695893511;A;2;0;Sin Especificar;;;0;;2;;
;2092;CAPE S.A. METALURGICA;RUTA;3;;;1;Bahia Blanca;Buenos Aires;4540176;1;Resp. Inscripto;;30708137940;A;1;0;Sin Especificar;;;0;0;2;;
;2093;EXPRESO RICHTER DE TRANSPORTES MADRYN S.A.;FORTINERO;1224;;;1;Bahia Blanca;Buenos Aires;4086048;1;Resp. Inscripto;;30712262601;A;5;0;Sin Especificar;;;0;0;2;0;
;2094;LA ESTACION;PATRICIOS Y ALMAFUERTE;;;;1;Bahia Blanca;Buenos Aires;4525680;5;Resp. Monotributo;;20223255400;C;1;0;Sin Especificar;;;0;;2;;
;2095;EL MAIZAL S.R.L.;RUTA;35;;;1;Bahia Blanca;Buenos Aires;156423917-156493573;1;Resp. Inscripto;;30709419648;A;1;0;Sin Especificar;;;0;0;2;;
;2096;NUNZIO EL GONDOLERO;MITRE;847;;;1;Bahia Blanca;Buenos Aires;4502278;1;Resp. Inscripto;;27937651711;A;4;0;Sin Especificar;;;0;;2;;
;2097;SPEIER ALBERTO Y MARCOS;TEODORO HERTZEL;518;;;243;BUENOS AIRES;Buenos Aires;;1;Resp. Inscripto;;30592611089;A;1;0;Sin Especificar;;;0;0;2;;
;2098;RUEDA ABEL ANTONIO;FELIPE SOLA;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20055010596;A;1;0;Sin Especificar;;;0;0;2;;
;2099;RUEDA ADRIAN ABEL;FELIPE SOLA;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20225374113;A;1;0;Sin Especificar;;;0;0;2;;
;2100;POLIET M;BLANDENGUES Y TUCUMAN;;;;1;Bahia Blanca;Buenos Aires;4530099;1;Resp. Inscripto;;27045525118;A;1;0;Sin Especificar;;;0;;2;;
;2101;LA PAPELERIA;LUIS MARIA DRAGO;58;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;27200451681;A;3;0;Sin Especificar;;;0;;2;;
;2102;LA TACUARITA;RUTA;51;Y;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30644595613;A;6;0;Sin Especificar;;;0;;2;;
;2103;MORAT SERGIO G.;RUTA;22;Km;;1;Bahia Blanca;Buenos Aires;432022;1;Resp. Inscripto;;20054927097;A;2;0;Sin Especificar;;;1;78;2;0;
;2104;ZAITU PORTEROS ELECTRICOS;BLANDENGUES;117;;;1;Bahia Blanca;Buenos Aires;4520569;1;Resp. Inscripto;;27124737503;A;1;0;Sin Especificar;;;0;;2;;
;2105;MULTIKIOSCO PIBITOS;PAUNERO;1110;;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;20135494608;C;1;0;Sin Especificar;;;0;;2;;
;2106;HOTEL SAN CARLOS;MITRE;830;;;1;Bahia Blanca;Buenos Aires;464500;1;Resp. Inscripto;;20081881503;A;4;0;Sin Especificar;;;0;;2;;
;2107;SHER RESTAURANT;GUEMES S/N;;;;1;Bahia Blanca;Buenos Aires;4915055;5;Resp. Monotributo;;27250997901;C;1;0;Sin Especificar;;;0;;2;;
;2108;SCHLEGEL OMAR ALEJANDRO;ALBERTI;475;;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;20267465119;C;1;0;Sin Especificar;;;0;;2;;
;2109;ZAMBONI HORACIO A.;11 DE ABRIL;341;PIS;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20055139998;A;1;0;Sin Especificar;;;0;0;2;;
;2110;ARROQUY J.MARTIN E HIJOS;VILLA IRIS;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30508177824;A;1;0;Sin Especificar;;;0;0;2;;
;2111;PROVIN S.A;AYACUCHO;1394;;;1;Bahia Blanca;Buenos Aires;4556566;1;Resp. Inscripto;;30709165514;A;1;0;Sin Especificar;;;1;78;2;0;
;2112;ESTAB. ANTONIO ISGRO Y CIA. S.A.;RUTA prov.20 Km;801;;;369;GUAYMALLEN;Mendoza;0261-4820030/4820228;1;Resp. Inscripto;;30683210060;A;1;0;Sin Especificar;;;0;0;2;;
;2113;OSCAR ALAUX;AV.AVELLANEDA;299;;;32;Pigué;Buenos Aires;;1;Resp. Inscripto;;20083979918;A;1;0;Sin Especificar;;;0;0;2;;
;2114;TATARZICKY NESTOR AROLDO;H.IRIGOYEN;133;;;184;VILLA IRIS;Buenos Aires;156499120 02925-432359;1;Resp. Inscripto;;20139799217;A;1;0;Sin Especificar;;;0;0;2;;
;2115;KLEJA REPRESENTACIONES S.R.L.;CHARLONE;2062;;;1;Bahia Blanca;Buenos Aires;4519249  CARLOS 154706323;1;Resp. Inscripto;;30709727229;A;2;5;KLEJA;;;1;78;2;5;
;2116;GOBBI MARCOS HECTOR Y MARIO;INTENDENTE MARIANI;240;;;127;Allen;Rio Negro;;1;Resp. Inscripto;;33508174549;A;2;2;LIQ.HACIENDA A 10.5%;;;1;78;2;0;
;2117;CRIDIMED;BAIGORRIA;920;;;1;Bahia Blanca;Buenos Aires;4548383-156487090;1;Resp. Inscripto;;24055083335;A;1;0;Sin Especificar;;;0;0;2;;
;2118;ELECTROPRIMA SRL;AV COLON;798;;;1;Bahia Blanca;Buenos Aires;4537335-4511023;1;Resp. Inscripto;;30587543628;A;3;0;Sin Especificar;;;0;;2;;
;2119;KM 711 S A;RUTA;3;;;1;Bahia Blanca;Buenos Aires;4561912;1;Resp. Inscripto;;30709015245;A;1;0;Sin Especificar;;;0;;2;;
;2120;DAVID FISCHER;SAN MARTIN Y LAS HERAS;;;;1;Bahia Blanca;Buenos Aires;432331;1;Resp. Inscripto;;20054664746;A;1;0;Sin Especificar;;;0;0;2;;
;2121;SILVIA ANALIA BRUNET;GARIBALDI;1597;;;1;Bahia Blanca;Buenos Aires;4821213;5;Resp. Monotributo;;2712222314;A;0;0;Sin Especificar;;;0;;2;;
;2122;RUBEN BERMAN PRODUCCIONES;BUSTAMANTE;335;;;1;Bahia Blanca;Buenos Aires;4521064-155757858;5;Resp. Monotributo;;20216033028;C;1;0;Sin Especificar;;;0;;2;;
;2123;FLORERIA IRIS;ALSINA;134;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30688128745;A;2;0;Sin Especificar;;;0;;2;;
;2124;BILDER PABLO;MEDANOS;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;24247655162;A;1;0;Sin Especificar;;;0;0;2;;
;2125;GONZALEZ NESTOR;SAN MIGUEL ARCANGEL;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20128280457;A;1;0;Sin Especificar;;;0;0;2;;
;2126;SUC.DE FRANCISCO IBARGUREN;12 DE OCTUBRE;141;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30512600286;A;1;0;Sin Especificar;;;0;0;2;;
;2127;PERALTA FIDEL;LA ADELA;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20055004898;A;1;0;Sin Especificar;;;0;0;2;;
;2128;ARRIMADA FAVIO RUBEN;BROWN Y;25;DE;;1;Bahia Blanca;Buenos Aires;4557009;1;Resp. Inscripto;;20261727553;A;2;0;Sin Especificar;;;0;;2;;
;2129;FARMACIA LIPSTEIN S.C.S.;JUAN MOLINA Y VIAMONTE;;;;1;Bahia Blanca;Buenos Aires;4555666-4528537-4541911;1;Resp. Inscripto;;30704852009;A;1;0;Sin Especificar;;;0;;2;;
;2130;WEINZETTEL HUGO;PEDRO LURO;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20083128926;A;1;0;Sin Especificar;;;0;0;2;;
;2131;ESTAC. DE SERV. GONZALEZ HNOS S.H;Av. R Fuentes y;9;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;33615681259;A;3;0;Sin Especificar;;;0;;2;;
;2132;Estac. de serv Don Genaro S.R.L.;San Jose Obrero y Av J.M;;;;1;Bahia Blanca;Buenos Aires;0291-4917086-4917346;1;Resp. Inscripto;;30709600156;A;1;0;Sin Especificar;;;0;;2;;
;2133;LOGIS-TRANS;ING.LUIGGI;1407;;;1;Bahia Blanca;Buenos Aires;156432717;1;Resp. Inscripto;;27132270126;A;1;0;Sin Especificar;;;0;0;2;;
;2134;Ferreteria San Juan;Pampa Central;1965;;;1;Bahia Blanca;Buenos Aires;4516611;5;Resp. Monotributo;;20103465215;C;1;0;Sin Especificar;;;0;;2;;
;2135;JUAN V Y ANTONIO A.CUCCHIARA S.H;Montevideo e Italia;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30664173618;A;10;0;Sin Especificar;;;0;0;2;;
;2136;NEUMATICOS CANDIA S.A.;Dr. Lisandro de la Torre;422;;;324;CAPITAL FEDERAL;Buenos Aires;011-46414084;1;Resp. Inscripto;;30709721603;A;1;0;Sin Especificar;;;0;0;2;;
;2137;LIDERAR 3844801 SEAT INCA;.;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30500059490;A;1;0;Sin Especificar;;;0;0;2;;
;2138;VITRO BAHIA S.R.L;Espa¤a;802;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;33563273939;A;2;0;Sin Especificar;;;0;;2;;
;2139;PRODUCTOS RICA CAMBIO CUIT;Ing. Luiggi;1284;;;1;Bahia Blanca;Buenos Aires;4547627;1;Resp. Inscripto;;20231301217;A;1;0;Sin Especificar;;;0;0;2;;
;2140;PALLOTTO GUSTAVO;COLONIA SAN ADOLFO;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20240951577;A;1;0;Sin Especificar;;;0;0;2;;
;2141;TACCHETTI HEIN MONICA;SECCION CAMPOS;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;27214499407;A;1;0;Sin Especificar;;;0;0;2;;
;2142;GLOBAL PARTS S.H.;CASTELLI;1242;;;370;ALMIRANTE BROWN;Buenos Aires;;1;Resp. Inscripto;;30708761121;A;1;0;Sin Especificar;;;0;0;2;;
;2143;MAZZIERI S.C.A.;MITRE;613;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30507676290;A;1;0;Sin Especificar;;;0;0;2;;
;2144;MAZZIERI HNOS S.H.;MITRE;613;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30522466960;A;1;0;Sin Especificar;;;0;0;2;;
;2145;BETTINI HERRAJES;ALVARADO;650;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30714220779;A;1;0;Sin Especificar;;;1;78;1;0;
;2146;VICAM;RUTA;3;;;1;Bahia Blanca;Buenos Aires;4846536-155752369;1;Resp. Inscripto;;30708879602;A;1;0;Sin Especificar;;;0;0;2;;
;2147;CELBO MADERAS;ESTOMBA;544;;;1;Bahia Blanca;Buenos Aires;154062100;5;Resp. Monotributo;;27182928114;C;1;0;Sin Especificar;;;0;;2;;
;2148;BELTOP S.A.;RIO NEGRO;67;;;371;BELL VILLE;Cordoba;03534-425103;1;Resp. Inscripto;;33668281899;A;1;0;Sin Especificar;;;1;78;2;0;
;2149;CEPEGO;TERRADA;1150;;;1;Bahia Blanca;Buenos Aires;4532740;1;Resp. Inscripto;;30504461420;A;3;0;Sin Especificar;;;0;0;2;;
;2150;LADRILLOS LAS 3 L. S.R.L.;EZEQUIEL MARTINEZ ESTRADA;424;;;1;Bahia Blanca;Buenos Aires;4888090-156461419;1;Resp. Inscripto;;30708312580;A;1;0;Sin Especificar;;;0;0;2;;
;2151;GOMERIA SIMONELLA;RUTA;22;;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;20055189049;C;1;0;Sin Especificar;;;0;;2;;
;2152;AUTOHERRAJES CASA LUCHO;BROWN;845;;;1;Bahia Blanca;Buenos Aires;4513522-4548880;1;Resp. Inscripto;;20102694024;A;1;0;Sin Especificar;;;0;0;2;;
;2153;PEREZ BENAVENTE;HILARIO ASCASUBI;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20922248851;A;1;0;Sin Especificar;;;0;0;2;;
;2154;HERRO JUAN JOSE;RUTA;3;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;23132276579;A;1;0;Sin Especificar;;;0;0;2;;
;2155;BELL TECNOLOGIA AUTOMOTRIZ;VIEYTES;440;;;1;Bahia Blanca;Buenos Aires;4502555;1;Resp. Inscripto;;30709163929;A;2;0;Sin Especificar;;;0;;2;;
;2156;NICASIO LOPEZ;AV.ZEBALLOS;281;;;68;Guatrache;La Pampa;;5;Resp. Monotributo;;20073659486;C;1;0;Sin Especificar;;;0;0;2;;
;2157;GASTALDI TRANSMISIONES;AVELLANEDA;475;;;1;Bahia Blanca;Buenos Aires;154049773;1;Resp. Inscripto;;20054537655;A;1;0;Sin Especificar;;;0;;2;;
;2158;CRISTAL MAX;12 DE OCTUBRE;497;;;1;Bahia Blanca;Buenos Aires;4500192;5;Resp. Monotributo;;27044816003;C;1;0;Sin Especificar;;;0;;2;;
;2159;CARIAC NELSON RICARDO;GUATRACHE;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20054967404;A;1;0;Sin Especificar;;;0;0;2;;
;2160;LUJAN LILIANA ELVIRA;ZAPIOLA;1558;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;27141800480;A;1;0;Sin Especificar;;;0;0;2;;
;2161;EDUARDO ANTONIO MARTIN;SANTA FE;345;;;1;Bahia Blanca;Buenos Aires;4558572;1;Resp. Inscripto;;20103465797;A;1;0;Sin Especificar;;;0;0;2;;
;2162;TRANS. SUDAMERICA;ANDRADE;54;;;1;Bahia Blanca;Buenos Aires;4563031;1;Resp. Inscripto;;30708130415;A;2;0;Sin Especificar;;;0;;2;;
;2163;COLINAS DEL SUR S.A.;CARONTI;679;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30708775343;A;0;0;Sin Especificar;;;0;0;2;;
;2164;TRANSPORTE ROQUE;NICARAGUA;1483;;;1;Bahia Blanca;Buenos Aires;4538529;1;Resp. Inscripto;;30708956674;A;2;0;Sin Especificar;;;0;0;2;;
;2165;EXPRESO T.A.S.;RONDEAU;1030;;;1;Bahia Blanca;Buenos Aires;4846026/  4847176;1;Resp. Inscripto;;30709555886;A;1;0;Sin Especificar;;;1;78;1;0;
;2166;LA GRANJA SEMILLERIA;DON BOSCO;790;;;1;Bahia Blanca;Buenos Aires;4537354-154070990;5;Resp. Monotributo;;20225373796;C;1;0;Sin Especificar;;;0;;2;;
;2167;GOMERIA UNIVERSITARIA;ZELARRAYAN;1187;;;1;Bahia Blanca;Buenos Aires;4513875;5;Resp. Monotributo;;20076951013;C;1;0;Sin Especificar;;;0;;2;;
;2168;FER-MAD DE FABIAN R.RODRIGUEZ Y JORGE DI GIORGIO;ZELARRAYAN;2431;;;1;Bahia Blanca;Buenos Aires;4889052;1;Resp. Inscripto;;30708400145;A;1;0;Sin Especificar;;;0;0;2;;
;2169;REP Y LOC SAN CARLOS;RUTA;3;;;1;Bahia Blanca;Buenos Aires;4846711;1;Resp. Inscripto;;27181290000;A;1;0;Sin Especificar;;;0;0;2;;
;2170;MADERERA EL TREBOL DE CASTILLA RUBEN;CHACO;286;;;1;Bahia Blanca;Buenos Aires;4513541;1;Resp. Inscripto;;20083975858;A;2;0;Sin Especificar;;;0;0;2;;
;2171;ESTAC.DE SERV. ORAZI HNOS.;BALCARCE Y ROSARIO;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30573455416;A;5;0;Sin Especificar;;;0;;2;;
;2172;POSTA FIRMAT SRL;RUTA;33;KM;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30674831745;A;5;0;Sin Especificar;;;0;;2;;
;2173;DISTRIBUIDORA ALFAMUERTE;MATHEU;582;;;128;Cabildo;Buenos Aires;;1;Resp. Inscripto;;23315613949;A;1;0;Sin Especificar;;;0;0;2;;
;2174;DAM SERVICIOS;MIGUEL CANE;733;;;1;Bahia Blanca;Buenos Aires;4556826;5;Resp. Monotributo;;27172351226;C;1;0;Sin Especificar;;;0;;2;;
;2175;RANCO S.A;GUAYAQUIL Y JUNCAL;;;;1;Bahia Blanca;Buenos Aires;4572230;1;Resp. Inscripto;;30688047494;A;1;0;Sin Especificar;;;0;;2;;
;2176;MAXIMOV MABEL AMELIA;SOLER;50;PIS;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;27175689937;B;1;0;Sin Especificar;;;0;0;2;;
;2177;LA CASA DEL ACOPLADO S R L.;BRANDSEN;213;;;1;Bahia Blanca;Buenos Aires;4525451-4502194;1;Resp. Inscripto;;30542491740;A;3;0;Sin Especificar;;;0;;2;;
;2178;DISPROAL;DONADO;2080;;;1;Bahia Blanca;Buenos Aires;4559900;1;Resp. Inscripto;;27322536866;A;1;0;Sin Especificar;;;0;0;2;;
;2179;TALLER DE TORNERIA;VIGIO;2130;;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;20110879181;C;1;0;Sin Especificar;;;0;;2;;
;2180;FERRETERIA LINIERS;LINIERS;616;;;1;Bahia Blanca;Buenos Aires;4820461;5;Resp. Monotributo;;23263332849;C;1;0;Sin Especificar;;;0;;2;;
;2181;RODRIGUEZ OMAR;CORONEL DORREGO;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;23137444089;A;1;0;Sin Especificar;;;0;0;2;;
;2182;CORREO INTER POST S.R.L;LAVALLE;119;;;1;Bahia Blanca;Buenos Aires;4520712;1;Resp. Inscripto;;30700997002;A;6;0;Sin Especificar;;;0;;2;;
;2183;ROTISERIA MIS AMIGOS;J.V. GONZALEZ;540;;;1;Bahia Blanca;Buenos Aires;4846635;5;Resp. Monotributo;;27166814958;C;1;0;Sin Especificar;;;0;;2;;
;2184;TALLER MECANICO EL GORDO;CUMERLATO;135;;;1;Bahia Blanca;Buenos Aires;02927 432491;5;Resp. Monotributo;;20055072869;C;1;0;Sin Especificar;;;0;;2;;
;2185;STORTONI VICTOR ANTONIO;TERRADA;1021;;;1;Bahia Blanca;Buenos Aires;4541319;1;Resp. Inscripto;;20054924330;A;1;0;Sin Especificar;;;0;0;2;;
;2186;RECTIFICACIONES DEL ROSARIO;CASTELLI;1654;;;1;Bahia Blanca;Buenos Aires;4560503;1;Resp. Inscripto;;20142955270;A;1;0;Sin Especificar;;;0;0;2;;
;2187;TRANSPORTE DE HACIENDA DE JUAN IGNACIO STICKAR;TUCUMAN;258;;;335;MACACHIN;La Pampa;02954-15664764;1;Resp. Inscripto;;20291795553;A;1;0;Sin Especificar;;;0;0;2;;
;2188;MUTTI NORBERTO;PIGUE;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20076503894;A;1;0;Sin Especificar;;;0;0;2;;
;2189;MARTIN MARIO;FELIPE SOLA;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20121582881;A;1;0;Sin Especificar;;;0;0;2;;
;2190;LIDERAR CKF 513 3122880;RECONQUISTA;585;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30500059490;A;1;0;Sin Especificar;;;0;0;2;;
;2191;CICLO SERVICE;ALVARADO;988;;;1;Bahia Blanca;Buenos Aires;155733153;5;Resp. Monotributo;;20147804203;C;1;0;Sin Especificar;;;0;;2;;
;2192;SERVICENTRO BAHIA BLANCA;ALEM Y PERU;;;;1;Bahia Blanca;Buenos Aires;ANTES UNIVERSITARIO;1;Resp. Inscripto;;20075963239;A;3;0;Sin Especificar;;;0;;2;;
;2193;COWE S.A;AV MAIPU;1502;;;1;Bahia Blanca;Buenos Aires;47918211;1;Resp. Inscripto;;30647605350;A;1;0;Sin Especificar;;;0;;2;;
;2194;CONDOR SERVICIOS S.R.L;CHICLANA;301;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;30547629589;A;17;0;Sin Especificar;;;0;;2;;
;2195;DINAMICA MELIPAL S.R.L;AVELLANEDA;138;;;1;Bahia Blanca;Buenos Aires;4526938-4537535;1;Resp. Inscripto;;30597702937;A;1;0;Sin Especificar;;;0;;2;;
;2196;ZANONI REPUESTOS;BLANDENGUES;443;;;1;Bahia Blanca;Buenos Aires;4535403-4565583;1;Resp. Inscripto;;20180027646;A;1;0;Sin Especificar;;;0;0;2;;
;2197;CONTENEDORES EM;MITRE;611;;;1;Bahia Blanca;Buenos Aires;02927-433084-0291-156449967;5;Resp. Monotributo;;20232193965;C;1;0;Sin Especificar;;;0;;2;;
;2198;TECNOMET;MAESTRO PICCIOLI;18600;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;27238672886;A;1;0;Sin Especificar;;;0;0;2;;
;2199;ROTICERIA GARCIA GARCIA;CALLE;103;N§;;1;Bahia Blanca;Buenos Aires;411684;5;Resp. Monotributo;;27174732782;C;1;0;Sin Especificar;;;0;;2;;
;2200;FCO. VILLA OLGA S.A. (NO);RUTA;3;;;1;Bahia Blanca;Buenos Aires;6113-6094;1;Resp. Inscripto;902-888454-5;30606054633;A;2;0;Sin Especificar;;;0;;2;;
;2201;ARNALDO JORGE RODRIGUEZ;AVDA ALEM;67;QUI;;1;Bahia Blanca;Buenos Aires;4520997;1;Resp. Inscripto;;20054248319;A;0;0;Sin Especificar;;;0;0;2;;
;2202;SOL Y LUNA PIZZERIA Y SALON DE TE;AV SAN MARTIN;668;;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;23136015214;C;1;0;Sin Especificar;;;0;;2;;
;2203;TRANSPORTE DON ANGEL;CALLE;11;;;1;Bahia Blanca;Buenos Aires;02933-432524/02923-15655895;1;Resp. Inscripto;;20055149306;A;1;0;Sin Especificar;;;0;;2;;
;2204;ROTIC. Y FIAMB. ROMINA;ESPA¥A;68;;;1;Bahia Blanca;Buenos Aires;02923-476705;5;Resp. Monotributo;;20149620517;C;1;0;Sin Especificar;;;0;;2;;
;2205;BON PIACCERE;GUEMES;87;;;1;Bahia Blanca;Buenos Aires;0291-4940070;5;Resp. Monotributo;;27042409850;C;2;0;Sin Especificar;;;0;;2;;
;2206;FABRICA DE HIELO SCHMIDT;MITRE Y CARBONE;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;20081887323;B;2;0;Sin Especificar;;;0;;2;;
;2207;GOMERIA RUTA 33;RUTA;33;KM;;1;Bahia Blanca;Buenos Aires;;5;Resp. Monotributo;;20288123250;C;1;0;Sin Especificar;;;0;;2;;
;2208;HOTEL SAN JOSE;GUEMES;138;;;1;Bahia Blanca;Buenos Aires;0291-4940152;5;Resp. Monotributo;;27035602327;C;1;0;Sin Especificar;;;0;;2;;
;2209;CLEMENTE OSCAR LEOPOLDO;MACACHIN;;;;1;Bahia Blanca;Buenos Aires;;1;Resp. Inscripto;;23222311829;A;1;0;Sin Especificar;;;0;0;2;;
;2210;LAPIN S.H. DE VAISMAN A.SOQUIRANSKY M.ABLIN A.;ZONA RURAL;;;;221;CLIA LAPIN;Buenos Aires;;1;Resp. Inscripto;;30709679348;A;2;0;Sin Especificar;;;0;0;2;;
